Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-08-14 00:00:00-04:00,25.753511040356475,26.201809081746294,25.683676142096857,26.122962951660156,171718000,0.0,0.0
2015-08-17 00:00:00-04:00,26.140985947952593,26.503679872455688,26.019336893890987,26.393295288085938,163538800,0.0,0.0
2015-08-18 00:00:00-04:00,26.228846326658363,26.456375234597463,26.13423095775112,26.24461555480957,138242800,0.0,0.0
2015-08-19 00:00:00-04:00,26.154502343924918,26.24911770342962,25.834611336808948,25.908952713012695,193146000,0.0,0.0
2015-08-20 00:00:00-04:00,25.69944448462862,25.76026814897075,25.14751815556609,25.377300262451172,274006400,0.0,0.0
2015-08-21 00:00:00-04:00,24.877188237813044,25.20834369354234,23.800370986337303,23.825151443481445,513102000,0.0,0.0
2015-08-24 00:00:00-04:00,21.37190433925164,24.509994624367486,20.72536252015645,23.23042869567871,648825200,0.0,0.0
2015-08-25 00:00:00-04:00,25.030382505380842,25.030382505380842,23.316034336026814,23.370100021362305,414406400,0.0,0.0
2015-08-26 00:00:00-04:00,24.124761834009984,24.755534166329674,23.665201148101914,24.710479736328125,387098400,0.0,0.0
2015-08-27 00:00:00-04:00,25.282682791483722,25.510209923032157,24.78482217451439,25.438121795654297,338464400,0.0,0.0
2015-08-28 00:00:00-04:00,25.269165528656025,25.525979594358386,25.127242508783635,25.521474838256836,212657600,0.0,0.0
2015-08-31 00:00:00-04:00,25.2376266746502,25.800815707713777,25.230868681248083,25.40207862854004,224917200,0.0,0.0
2015-09-01 00:00:00-04:00,24.814111059097513,25.203836937629006,24.18559184335684,24.266691207885742,307383600,0.0,0.0
2015-09-02 00:00:00-04:00,24.83212522229969,25.30745506286621,24.584320736443473,25.30745506286621,247555200,0.0,0.0
2015-09-03 00:00:00-04:00,25.34125355491773,25.406583689783915,24.789328983371657,24.863670349121094,212935600,0.0,0.0
2015-09-04 00:00:00-04:00,24.548287858317043,24.88169485787396,24.444661265551147,24.615869522094727,199985200,0.0,0.0
2015-09-08 00:00:00-04:00,25.174549257895144,25.357021950848996,24.852405068888853,25.300703048706055,219374400,0.0,0.0
2015-09-09 00:00:00-04:00,25.627360834751496,25.685931271782245,24.728509669264483,24.814115524291992,340043200,0.0,0.0
2015-09-10 00:00:00-04:00,24.841137481047344,25.519217458925432,24.75778661632281,25.359272003173828,251571200,0.0,0.0
2015-09-11 00:00:00-04:00,25.18356450812768,25.728731155395508,25.1768065137865,25.728731155395508,199662000,0.0,0.0
2015-09-14 00:00:00-04:00,26.262632991006413,26.332467885341497,25.87515863782471,25.976531982421875,233453600,0.0,0.0
2015-09-15 00:00:00-04:00,26.116208866048236,26.251373926241524,25.77604211823349,26.19505500793457,173364800,0.0,0.0
2015-09-16 00:00:00-04:00,26.188291698758928,26.253621836984625,26.005818990460128,26.224336624145508,148694000,0.0,0.0
2015-09-17 00:00:00-04:00,26.05538343992965,26.24236092992136,25.618348113241353,25.663402557373047,256450400,0.0,0.0
2015-09-18 00:00:00-04:00,25.278180495144515,25.749007497654606,25.201587599083467,25.55752182006836,297141200,0.0,0.0
2015-09-21 00:00:00-04:00,25.607079622479663,25.990049212339446,25.604828103728384,25.954004287719727,200888000,0.0,0.0
2015-09-22 00:00:00-04:00,25.541748636908316,25.721969816585066,25.348011470306602,25.546255111694336,201384800,0.0,0.0
2015-09-23 00:00:00-04:00,25.598070685235076,25.843622029740743,25.523731029299196,25.753511428833008,143026800,0.0,0.0
2015-09-24 00:00:00-04:00,25.512463984282117,26.019334129665207,25.31422205727026,25.906696319580078,200878000,0.0,0.0
2015-09-25 00:00:00-04:00,26.231093387769587,26.28741229200735,25.68592508852346,25.841365814208984,224607600,0.0,0.0
2015-09-28 00:00:00-04:00,25.64763583151445,25.809834596155074,25.329998016357422,25.329998016357422,208436000,0.0,0.0
2015-09-29 00:00:00-04:00,25.417855653647006,25.571043186403358,24.2982352373021,24.568565368652344,293461600,0.0,0.0
2015-09-30 00:00:00-04:00,24.818615366541106,25.127243593677708,24.49421963301002,24.847902297973633,265892000,0.0,0.0
2015-10-01 00:00:00-04:00,24.570821720524624,24.694724049013647,24.17433598807703,24.685712814331055,255716400,0.0,0.0
2015-10-02 00:00:00-04:00,24.332018928920757,25.007845753687356,24.228392355369188,24.865921020507812,232079200,0.0,0.0
2015-10-05 00:00:00-04:00,24.7532834065852,25.08894530294106,24.570810712485372,24.956031799316406,208258800,0.0,0.0
2015-10-06 00:00:00-04:00,24.92224431437332,25.172300421099205,24.728507119635847,25.07543182373047,192787200,0.0,0.0
2015-10-07 00:00:00-04:00,25.172296178657522,25.179054171962477,24.647405313613383,24.956031799316406,187062400,0.0,0.0
2015-10-08 00:00:00-04:00,24.82312338972107,24.82312338972107,24.377076865061447,24.667682647705078,247918400,0.0,0.0
2015-10-09 00:00:00-04:00,24.780326587343737,25.293954899795754,24.665435501016155,25.257911682128906,211064400,0.0,0.0
2015-10-12 00:00:00-04:00,25.395324914925443,25.399829671713846,25.10471911864385,25.140762329101562,121868800,0.0,0.0
2015-10-13 00:00:00-04:00,24.965047484102065,25.332246175155987,24.933509030574335,25.183565139770508,132197200,0.0,0.0
2015-10-14 00:00:00-04:00,25.07092527691707,25.122737709765538,24.681197677548827,24.827627182006836,177849600,0.0,0.0
2015-10-15 00:00:00-04:00,24.989826777276747,25.253398863197944,24.890704945832848,25.19933319091797,150694000,0.0,0.0
2015-10-16 00:00:00-04:00,25.181313803003892,25.230874724779422,24.899719219021982,25.014610290527344,156930400,0.0,0.0
2015-10-19 00:00:00-04:00,24.96054134817052,25.174552516529044,24.805100608146226,25.170047760009766,119036800,0.0,0.0
2015-10-20 00:00:00-04:00,25.082195760719085,25.719726407965485,24.965053152264826,25.629615783691406,195871200,0.0,0.0
2015-10-21 00:00:00-04:00,25.681425067053965,26.037361019949046,25.613841682022336,25.62735939025879,167180800,0.0,0.0
2015-10-22 00:00:00-04:00,25.755762723263192,26.01933479309082,25.703948573067606,26.01933479309082,166616400,0.0,0.0
2015-10-23 00:00:00-04:00,26.289663853653483,26.859612609192745,26.206312975224012,26.825820922851562,237467600,0.0,0.0
2015-10-26 00:00:00-04:00,26.60055255617461,26.61181530888057,25.88868058642386,25.96977996826172,265335200,0.0,0.0
2015-10-27 00:00:00-04:00,25.996810421044348,26.253624525211848,25.679170928737967,25.805326461791992,279537600,0.0,0.0
2015-10-28 00:00:00-04:00,26.341481452277073,26.875385353996066,26.145491020799188,26.86862564086914,342205600,0.0,0.0
2015-10-29 00:00:00-04:00,26.740218603329627,27.188518378200193,26.64335000640024,27.15247344970703,204909200,0.0,0.0
2015-10-30 00:00:00-04:00,27.256097055045903,27.3079112043992,26.909172390531612,26.92043685913086,197461200,0.0,0.0
2015-11-02 00:00:00-05:00,27.21329648455156,27.339450285939357,26.94521793788585,27.298900604248047,128813200,0.0,0.0
2015-11-03 00:00:00-05:00,27.211043498407243,27.81928701067913,27.190767798015962,27.61203384399414,182076000,0.0,0.0
2015-11-04 00:00:00-05:00,27.738188166752433,27.89362890403966,27.398023197243226,27.483627319335938,179544400,0.0,0.0
2015-11-05 00:00:00-05:00,27.567331044501127,27.75737345512752,27.18951083158743,27.3569278717041,158210800,0.13,0.0
2015-11-06 00:00:00-05:00,27.399917804621726,27.558285063713978,27.28906072325715,27.38860511779785,132169200,0.0,0.0
2015-11-09 00:00:00-05:00,27.36598154193185,27.558285135925956,27.160104104572454,27.277748107910156,135485600,0.0,0.0
2015-11-10 00:00:00-05:00,26.447447802389142,26.71214810263013,26.25740536621641,26.41803550720215,236511600,0.0,0.0
2015-11-11 00:00:00-05:00,26.327537762035785,26.565088621190046,26.065098649743323,26.268714904785156,180872000,0.0,0.0
2015-11-12 00:00:00-05:00,26.30265837260354,26.429352198532804,26.164651858184623,26.18048858642578,130102400,0.0,0.0
2015-11-13 00:00:00-05:00,26.06283096820416,26.146540337105197,25.399948114788003,25.41578483581543,183249600,0.0,0.0
2015-11-16 00:00:00-05:00,25.19860448902483,25.845650870743132,25.112633931187514,25.832077026367188,152426800,0.0,0.0
2015-11-17 00:00:00-05:00,25.999496111478862,26.02890841133104,25.63751251620306,25.721221923828125,110467600,0.0,0.0
2015-11-18 00:00:00-05:00,26.18953772985619,26.58093188623807,26.130714858130276,26.53568458557129,186698800,0.0,0.0
2015-11-19 00:00:00-05:00,26.61486834124818,27.092234787489435,26.415777800939658,26.87278175354004,173183200,0.0,0.0
2015-11-20 00:00:00-05:00,26.967799735358497,27.130692765780022,26.88861610281296,26.99042510986328,137148400,0.0,0.0
2015-11-23 00:00:00-05:00,26.983639228221964,27.087711128606927,26.54699603705064,26.639755249023438,129930000,0.0,0.0
2015-11-24 00:00:00-05:00,26.54472827901737,27.00173212439303,26.49721810643427,26.89539909362793,171212800,0.0,0.0
2015-11-25 00:00:00-05:00,26.970059553499645,26.974585318315846,26.678209861502012,26.703096389770508,85553200,0.0,0.0
2015-11-27 00:00:00-05:00,26.76192196218493,26.789071375613116,26.605815855601858,26.6533260345459,52185600,0.0,0.0
2015-11-30 00:00:00-05:00,26.694053203031736,27.01531526774728,26.639756094293123,26.764188766479492,156721200,0.0,0.0
2015-12-01 00:00:00-05:00,26.86598853328104,26.879562375143816,26.438395253868805,26.54698944091797,139409600,0.0,0.0
2015-12-02 00:00:00-05:00,26.546996117627085,26.721201853689273,26.261935010373545,26.30718231201172,133546400,0.0,0.0
2015-12-03 00:00:00-05:00,26.368272516293516,26.422569632634158,25.841132905516936,26.062847137451172,166278000,0.0,0.0
2015-12-04 00:00:00-05:00,26.08319790975356,26.979107693971734,26.04247465928576,26.92933464050293,231108000,0.0,0.0
2015-12-07 00:00:00-05:00,26.91802780112242,27.117118319395093,26.65332576953224,26.759658813476562,128336800,0.0,0.0
2015-12-08 00:00:00-05:00,26.58771636351994,26.83205590722651,26.43839890419285,26.748348236083984,137238000,0.0,0.0
2015-12-09 00:00:00-05:00,26.614861734045554,26.626174419490294,26.035688141602794,26.15785789489746,185445600,0.0,0.0
2015-12-10 00:00:00-05:00,26.252882748995948,26.456499039468202,26.132975857405,26.28229331970215,116850800,0.0,0.0
2015-12-11 00:00:00-05:00,26.060581579135583,26.105828880765728,25.5311791744785,25.605838775634766,187544800,0.0,0.0
2015-12-14 00:00:00-05:00,25.379598939800353,25.492718920504387,24.83888557012098,25.447471618652344,257274800,0.0,0.0
2015-12-15 00:00:00-05:00,25.32529467555522,25.519861125468523,24.965572341013768,24.99724578857422,213292400,0.0,0.0
2015-12-16 00:00:00-05:00,25.128468287127408,25.336608602928948,24.6149044191711,25.189552307128906,224954000,0.0,0.0
2015-12-17 00:00:00-05:00,25.343392147963293,25.395428083017723,24.655624389648438,24.655624389648438,179091200,0.0,0.0
2015-12-18 00:00:00-05:00,24.63978841898795,24.77779317045669,23.938443345810153,23.988216400146484,385813200,0.0,0.0
2015-12-21 00:00:00-05:00,24.271018780040926,24.291381270767182,23.88414871697845,24.282331466674805,190362400,0.0,0.0
2015-12-22 00:00:00-05:00,24.29817450942332,24.370571234910585,24.083245490017244,24.259714126586914,131157600,0.0,0.0
2015-12-23 00:00:00-05:00,24.26875608931582,24.626215586458603,24.2529193635474,24.571918487548828,130629600,0.0,0.0
2015-12-24 00:00:00-05:00,24.66015162530188,24.66015162530188,24.422599015546123,24.440698623657227,54281600,0.0,0.0
2015-12-28 00:00:00-05:00,24.341154219466148,24.363779594235346,24.022156802890713,24.166950225830078,106816800,0.0,0.0
2015-12-29 00:00:00-05:00,24.198628627731196,24.75744166775968,24.176004974409313,24.601335525512695,123724800,0.0,0.0
2015-12-30 00:00:00-05:00,24.56513407759625,24.592281766790016,24.24839780376964,24.280071258544922,100855200,0.0,0.0
2015-12-31 00:00:00-05:00,24.209936233413412,24.214460272698112,23.714470217162262,23.814016342163086,163649200,0.0,0.0
2016-01-04 00:00:00-05:00,23.214478479947225,23.83890114650032,23.076471989765675,23.834375381469727,270597600,0.0,0.0
2016-01-05 00:00:00-05:00,23.92487601583818,23.947499666855865,23.16923537018913,23.237106323242188,223164000,0.0,0.0
2016-01-06 00:00:00-05:00,22.750688529742455,23.160184007754427,22.594584139961913,22.78236198425293,273829600,0.0,0.0
2016-01-07 00:00:00-05:00,22.325356645359758,22.653403857602136,21.81631679638618,21.82084083557129,324377600,0.0,0.0
2016-01-08 00:00:00-05:00,22.295944440876468,22.422638241655704,21.89097478358731,21.936222076416016,283192000,0.0,0.0
2016-01-11 00:00:00-05:00,22.39096610425806,22.411326869402668,22.022193914395793,22.291419982910156,198957600,0.0,0.0
2016-01-12 00:00:00-05:00,22.748426921716945,22.780100375599023,22.361555100877425,22.614944458007812,196616800,0.0,0.0
2016-01-13 00:00:00-05:00,22.696391414550362,22.893220789831734,22.013147534066185,22.03350830078125,249758400,0.0,0.0
2016-01-14 00:00:00-05:00,22.162466149593634,22.732591812182573,21.66021316505182,22.515399932861328,252680400,0.0,0.0
2016-01-15 00:00:00-05:00,21.764280557825284,22.105903335147378,21.574239845295597,21.97468376159668,319335600,0.0,0.0
2016-01-19 00:00:00-05:00,22.264268891496815,22.318565982986577,21.60590996864892,21.868349075317383,212350800,0.0,0.0
2016-01-20 00:00:00-05:00,21.51542189947931,22.214504340004233,21.135338661444905,21.897768020629883,289337600,0.0,0.0
2016-01-21 00:00:00-05:00,21.95885023231142,22.144366932724644,21.479222615965675,21.786909103393555,208646000,0.0,0.0
2016-01-22 00:00:00-05:00,22.31404375800186,22.954303176555086,22.255222618754832,22.945253372192383,263202000,0.0,0.0
2016-01-25 00:00:00-05:00,22.967876936978346,22.97013981957926,22.44526325095706,22.497299194335938,207178000,0.0,0.0
2016-01-26 00:00:00-05:00,22.60815696057469,22.823084210172762,22.187350539908493,22.62173080444336,300308000,0.0,0.0
2016-01-27 00:00:00-05:00,21.728085218447188,21.86156596174221,21.117236311805794,21.13533592224121,533478800,0.0,0.0
2016-01-28 00:00:00-05:00,21.219045781309546,21.384199983373826,20.902309496188032,21.286916732788086,222715200,0.0,0.0
2016-01-29 00:00:00-05:00,21.445283124119083,22.022193908691406,21.345737002796966,22.022193908691406,257666000,0.0,0.0
2016-02-01 00:00:00-05:00,21.825364500838802,21.879661596204325,21.583287864995317,21.816314697265625,163774000,0.0,0.0
2016-02-02 00:00:00-05:00,21.58781312796559,21.728082502194045,21.329899752761452,21.37514877319336,149428800,0.0,0.0
2016-02-03 00:00:00-05:00,21.492801723554287,21.909082528421123,21.284661321120872,21.79822540283203,183857200,0.0,0.0
2016-02-04 00:00:00-05:00,21.805038383742684,22.13941594307392,21.65263554942315,21.973363876342773,185886800,0.13,0.0
2016-02-05 00:00:00-05:00,21.955172225752072,22.0461596138237,21.311440229727474,21.386503219604492,185672400,0.0,0.0
2016-02-08 00:00:00-05:00,21.184054193174887,21.76864577931499,21.163582944862977,21.6116943359375,216085600,0.0,0.0
2016-02-09 00:00:00-05:00,21.447913015009785,21.823234776151654,21.36602456765376,21.607139587402344,177324800,0.0,0.0
2016-02-10 00:00:00-05:00,21.818684959538217,21.91649606640053,21.40469412628274,21.443363189697266,169374400,0.0,0.0
2016-02-11 00:00:00-05:00,21.334189878182585,21.54573484996756,21.0612276725734,21.313716888427734,200298800,0.0,0.0
2016-02-12 00:00:00-05:00,21.425169463556387,21.49568384994566,21.156757680456938,21.379674911499023,161405600,0.0,0.0
2016-02-16 00:00:00-05:00,21.613965781858678,22.030231813794398,21.520704989026992,21.982463836669922,196231600,0.0,0.0
2016-02-17 00:00:00-05:00,21.989297000020585,22.339597384351336,21.871014587276377,22.31912612915039,179452800,0.0,0.0
2016-02-18 00:00:00-05:00,22.482893523495918,22.49426759603916,21.85735771329363,21.896028518676758,156084000,0.0,0.0
2016-02-19 00:00:00-05:00,21.836892221298513,22.009768103973737,21.791399390013584,21.845991134643555,141496800,0.0,0.0
2016-02-22 00:00:00-05:00,21.907397636970018,22.0416043844143,21.818685437574455,22.03705406188965,137123200,0.0,0.0
2016-02-23 00:00:00-05:00,21.92787157444952,21.95061798174682,21.507056965410694,21.538902282714844,127770400,0.0,0.0
2016-02-24 00:00:00-05:00,21.37740423368996,21.923325045042535,21.227274795760042,21.859634399414062,145022800,0.0,0.0
2016-02-25 00:00:00-05:00,21.84825436929111,22.009756088256836,21.66627967261572,22.009756088256836,110330800,0.0,0.0
2016-02-26 00:00:00-05:00,22.109848349154202,22.29637169759186,21.968819558530566,22.04388427734375,115964400,0.0,0.0
2016-02-29 00:00:00-05:00,22.032508333194496,22.344139519859407,21.984740353125822,21.993839263916016,140865200,0.0,0.0
